Time,Metric,Symbol,Value
2016-10-12,addresses,ltc,7777514.0
2016-10-12,mktcap,btc,10125816204.586136
2016-10-12,mktcap,ltc,181875387.93510002
2016-10-12,non_zero_addresses,btc,280930.0
2016-10-12,non_zero_addresses,ltc,2872.0
2016-10-12,price,btc,635.7951243678986
2016-10-12,price,ltc,3.791958
2016-10-12,supply,btc,15926225.0
2016-10-12,supply,ltc,47963450.0
2016-10-12,transactions_count,btc,233296.0
2016-10-12,transactions_count,ltc,3385.0
2016-10-12,transactions_mean,btc,533.473527192925
2016-10-12,transactions_rate,btc,2.700185185185185
2016-10-12,transactions_rate,ltc,0.03917824074074
2016-10-12,transactions_sum,btc,124457240.0
2016-10-12,transfers_mean,btc,11.5273343390403
2016-10-12,transfers_mean,ltc,1003.47137025565
2016-10-12,transfers_sum,btc,2689280.99196079
2016-10-12,transfers_sum,ltc,3396750.58831537
2016-10-13,active_addresses,btc,547633.0
2016-10-13,active_addresses,ltc,8454.0
2016-10-13,addresses,btc,184294665.0
2016-10-13,addresses,ltc,7780255.0
2016-10-13,mktcap,btc,10119406290.143984
2016-10-13,mktcap,ltc,186068443.498
2016-10-13,non_zero_addresses,btc,282805.0
2016-10-13,non_zero_addresses,ltc,2741.0
2016-10-13,price,btc,635.3288217408204
2016-10-13,price,ltc,3.87826
2016-10-13,supply,btc,15927825.0
2016-10-13,supply,ltc,47977300.0
2016-10-13,transactions_count,btc,229575.0
2016-10-13,transactions_count,ltc,3463.0
2016-10-13,transactions_mean,btc,508.363994337375
2016-10-13,transactions_rate,btc,2.657118055555555
2016-10-13,transactions_rate,ltc,0.040081018518518
2016-10-13,transactions_sum,btc,116707664.0
2016-10-13,transfers_mean,btc,9.08850733389659
2016-10-13,transfers_mean,ltc,1133.82018847028
2016-10-13,transfers_sum,btc,2086494.07117929
2016-10-13,transfers_sum,ltc,3926419.31267258
2016-10-14,active_addresses,btc,531872.0
2016-10-14,active_addresses,ltc,12012.0
2016-10-14,addresses,btc,184590829.0
2016-10-14,addresses,ltc,7782611.0
2016-10-14,mktcap,btc,10163766375.734003
2016-10-14,mktcap,ltc,186009888.682325
2016-10-14,non_zero_addresses,btc,296164.0
2016-10-14,non_zero_addresses,ltc,2356.0
2016-10-14,price,btc,638.0457908025508
2016-10-14,price,ltc,3.875959
2016-10-14,supply,btc,15929525.0
2016-10-14,supply,ltc,47990675.0
2016-10-14,transactions_count,btc,239588.0
2016-10-14,transactions_count,ltc,3382.0
2016-10-14,transactions_mean,btc,487.256653087801
2016-10-14,transactions_rate,btc,2.773009259259259
2016-10-14,transactions_rate,ltc,0.039143518518518
2016-10-14,transactions_sum,btc,116740847.0
2016-10-14,transfers_mean,btc,8.42964191316946
2016-10-14,transfers_mean,ltc,1267.01369674653
2016-10-14,transfers_sum,btc,2019641.04669247
2016-10-14,transfers_sum,ltc,4285040.32239676
2016-10-15,active_addresses,btc,501357.0
2016-10-15,active_addresses,ltc,9532.0
2016-10-15,addresses,btc,184855698.0
2016-10-15,addresses,ltc,7784947.0
2016-10-15,mktcap,btc,10143735263.913645
2016-10-15,mktcap,ltc,188652477.75
2016-10-15,non_zero_addresses,btc,264869.0
2016-10-15,non_zero_addresses,ltc,2336.0
2016-10-15,price,btc,636.7173591554766
2016-10-15,price,ltc,3.93
2016-10-15,supply,btc,15931300.0
2016-10-15,supply,ltc,48003175.0
2016-10-15,transactions_count,btc,210306.0
2016-10-15,transactions_count,ltc,3049.0
2016-10-15,transactions_mean,btc,527.558400616231
2016-10-15,transactions_rate,btc,2.434097222222222
2016-10-15,transactions_rate,ltc,0.035289351851851
2016-10-15,transactions_sum,btc,110948697.0
2016-10-15,transfers_mean,btc,16.1967231983139
2016-10-15,transfers_mean,ltc,1142.92004774249
2016-10-15,transfers_sum,btc,3406268.06894462
2016-10-15,transfers_sum,ltc,3484763.22556686
2016-10-16,active_addresses,btc,482303.0
2016-10-16,active_addresses,ltc,18514.0
2016-10-16,addresses,btc,185103046.0
2016-10-16,addresses,ltc,7790681.0
2016-10-16,mktcap,btc,10203971425.789185
2016-10-16,mktcap,ltc,184865593.834875
2016-10-16,non_zero_addresses,btc,247348.0
2016-10-16,non_zero_addresses,ltc,5734.0
2016-10-16,price,btc,640.4330294524818
2016-10-16,price,ltc,3.850005
2016-10-16,supply,btc,15932925.0
2016-10-16,supply,ltc,48016975.0
2016-10-16,transactions_count,btc,197746.0
2016-10-16,transactions_count,ltc,3052.0
2016-10-16,transactions_mean,btc,498.685399451821
2016-10-16,transactions_rate,btc,2.288726851851851
2016-10-16,transactions_rate,ltc,0.035324074074074
2016-10-16,transactions_sum,btc,98613043.0
2016-10-16,transfers_mean,btc,12.4373359112389
2016-10-16,transfers_mean,ltc,1656.18998277376
2016-10-16,transfers_sum,btc,2459433.42710383
2016-10-16,transfers_sum,ltc,5054691.82742551
2016-10-17,active_addresses,btc,550425.0
2016-10-17,active_addresses,ltc,10440.0
2016-10-17,addresses,btc,185397148.0
2016-10-17,addresses,ltc,7793435.0
2016-10-17,mktcap,btc,10169969596.159006
2016-10-17,mktcap,ltc,184250752.0
2016-10-17,non_zero_addresses,btc,294102.0
2016-10-17,non_zero_addresses,ltc,2754.0
2016-10-17,price,btc,638.2363785568257
2016-10-17,price,ltc,3.836
2016-10-17,supply,btc,15934487.5
2016-10-17,supply,ltc,48032000.0
2016-10-17,transactions_count,btc,237107.0
2016-10-17,transactions_count,ltc,4214.0
2016-10-17,transactions_mean,btc,489.968368711169
2016-10-17,transactions_rate,btc,2.744293981481481
2016-10-17,transactions_rate,ltc,0.048773148148148
2016-10-17,transactions_sum,btc,116174930.0
2016-10-17,transfers_mean,btc,7.9518360750387895
2016-10-17,transfers_mean,ltc,709.871011051855
2016-10-17,transfers_sum,btc,1885435.99624426
2016-10-17,transfers_sum,ltc,2991396.44057252
2016-10-18,active_addresses,btc,588289.0
2016-10-18,active_addresses,ltc,8608.0
2016-10-18,addresses,btc,185704267.0
2016-10-18,addresses,ltc,7796146.0
2016-10-18,mktcap,btc,10123640661.874218
2016-10-18,mktcap,ltc,183875342.578125
2016-10-18,non_zero_addresses,btc,307119.0
2016-10-18,non_zero_addresses,ltc,2711.0
2016-10-18,price,btc,635.2516741913081
2016-10-18,price,ltc,3.826999
2016-10-18,supply,btc,15936425.0
2016-10-18,supply,ltc,48046875.0
2016-10-18,transactions_count,btc,251366.0
2016-10-18,transactions_count,ltc,3639.0
2016-10-18,transactions_mean,btc,518.960491872395
2016-10-18,transactions_rate,btc,2.9093287037037032
2016-10-18,transactions_rate,ltc,0.042118055555555006
2016-10-18,transactions_sum,btc,130449023.0
2016-10-18,transfers_mean,btc,9.97387848907709
2016-10-18,transfers_mean,ltc,815.687834180301
2016-10-18,transfers_sum,btc,2507093.94028535
2016-10-18,transfers_sum,ltc,2968288.02858211
2016-10-19,active_addresses,btc,459857.0
2016-10-19,active_addresses,ltc,9240.0
2016-10-19,addresses,btc,185947310.0
2016-10-19,addresses,ltc,7799609.0
2016-10-19,mktcap,btc,10019675627.142708
2016-10-19,mktcap,ltc,182426986.25
2016-10-19,non_zero_addresses,btc,243043.0
2016-10-19,non_zero_addresses,ltc,3463.0
2016-10-19,price,btc,628.6662997535108
2016-10-19,price,ltc,3.79562
2016-10-19,supply,btc,15937987.5
2016-10-19,supply,ltc,48062500.0
2016-10-19,transactions_count,btc,198958.0
2016-10-19,transactions_count,ltc,5045.0
2016-10-19,transactions_mean,btc,507.094859216526
2016-10-19,transactions_rate,btc,2.302754629629629
2016-10-19,transactions_rate,ltc,0.058391203703703
2016-10-19,transactions_sum,btc,100890579.0
2016-10-19,transfers_mean,btc,9.73220972568769
2016-10-19,transfers_mean,ltc,570.858137627469
2016-10-19,transfers_sum,btc,1936300.98260338
2016-10-19,transfers_sum,ltc,2879979.30433057
2016-10-20,active_addresses,btc,624193.0
2016-10-20,active_addresses,ltc,8107.0
2016-10-20,addresses,btc,186285197.0
2016-10-20,addresses,ltc,7802439.0
2016-10-20,mktcap,btc,10021454288.03021
2016-10-20,mktcap,ltc,181248593.5
2016-10-20,non_zero_addresses,btc,337887.0
2016-10-20,non_zero_addresses,ltc,2830.0
2016-10-20,price,btc,628.7118242328036
2016-10-20,price,ltc,3.77
2016-10-20,supply,btc,15939662.5
2016-10-20,supply,ltc,48076550.0
2016-10-20,transactions_count,btc,270246.0
2016-10-20,transactions_count,ltc,4004.0
2016-10-20,transactions_mean,btc,484.536688794647
2016-10-20,transactions_rate,btc,3.127847222222222
2016-10-20,transactions_rate,ltc,0.046342592592592005
2016-10-20,transactions_sum,btc,130944102.0
2016-10-20,transfers_mean,btc,9.1171771278229
2016-10-20,transfers_mean,ltc,726.863120686006
2016-10-20,transfers_sum,btc,2463880.65008561
2016-10-20,transfers_sum,ltc,2910359.93522676
2016-10-21,active_addresses,btc,584314.0
2016-10-21,active_addresses,ltc,7526.0
2016-10-21,addresses,btc,186601226.0
2016-10-21,addresses,ltc,7804910.0
2016-10-21,mktcap,btc,10050935390.110445
2016-10-21,mktcap,ltc,184185417.9098
2016-10-21,non_zero_addresses,btc,316029.0
2016-10-21,non_zero_addresses,ltc,2471.0
2016-10-21,price,btc,630.4802818461595
2016-10-21,price,ltc,3.829999
2016-10-21,supply,btc,15941712.5
2016-10-21,supply,ltc,48090200.0
2016-10-21,transactions_count,btc,265191.0
2016-10-21,transactions_count,ltc,3527.0
2016-10-21,transactions_mean,btc,489.07487433585
2016-10-21,transactions_rate,btc,3.069340277777777
2016-10-21,transactions_rate,ltc,0.040821759259259
2016-10-21,transactions_sum,btc,129698255.0
2016-10-21,transfers_mean,btc,11.9545137417822
2016-10-21,transfers_mean,ltc,1020.18308274554
2016-10-21,transfers_sum,btc,3170229.45369694
2016-10-21,transfers_sum,ltc,3598185.73284353
2016-10-22,active_addresses,btc,524405.0
2016-10-22,active_addresses,ltc,8559.0
2016-10-22,addresses,btc,186866488.0
2016-10-22,addresses,ltc,7807508.0
2016-10-22,mktcap,btc,10402812758.062904
2016-10-22,mktcap,ltc,183953311.671175
2016-10-22,non_zero_addresses,btc,265262.0
2016-10-22,non_zero_addresses,ltc,2598.0
2016-10-22,price,btc,652.4767975854163
2016-10-22,price,ltc,3.8241009999999998
2016-10-22,supply,btc,15943575.0
2016-10-22,supply,ltc,48103675.0
2016-10-22,transactions_count,btc,216559.0
2016-10-22,transactions_count,ltc,3127.0
2016-10-22,transactions_mean,btc,546.023721018299
2016-10-22,transactions_rate,btc,2.506469907407407
2016-10-22,transactions_rate,ltc,0.036192129629629005
2016-10-22,transactions_sum,btc,118246351.0
2016-10-22,transfers_mean,btc,6.23185408854198
2016-10-22,transfers_mean,ltc,1882.70115379055
2016-10-22,transfers_sum,btc,1349564.08956054
2016-10-22,transfers_sum,ltc,5887206.50790306
2016-10-23,active_addresses,btc,525329.0
2016-10-23,active_addresses,ltc,17921.0
2016-10-23,addresses,btc,187102703.0
2016-10-23,addresses,ltc,7811312.0
2016-10-23,mktcap,btc,10369369700.929752
2016-10-23,mktcap,ltc,186684970.5416667
2016-10-23,non_zero_addresses,btc,236215.0
2016-10-23,non_zero_addresses,ltc,3804.0
2016-10-23,price,btc,650.3057909224307
2016-10-23,price,ltc,3.879833333333333
2016-10-23,supply,btc,15945375.0
2016-10-23,supply,ltc,48116750.0
2016-10-23,transactions_count,btc,191434.0
2016-10-23,transactions_count,ltc,3086.0
2016-10-23,transactions_mean,btc,595.831837604614
2016-10-23,transactions_rate,btc,2.215671296296296
2016-10-23,transactions_rate,ltc,0.035717592592592
2016-10-23,transactions_sum,btc,114062472.0
2016-10-23,transfers_mean,btc,9.79987368343725
2016-10-23,transfers_mean,ltc,1653.14598455347
2016-10-23,transfers_sum,btc,1876029.01871511
2016-10-23,transfers_sum,ltc,5101608.508332
2016-10-24,active_addresses,btc,581644.0
2016-10-24,active_addresses,ltc,11542.0
2016-10-24,addresses,btc,187379280.0
2016-10-24,addresses,ltc,7814251.0
2016-10-24,mktcap,btc,10346088101.97919
2016-10-24,mktcap,ltc,184768525.83018506
2016-10-24,non_zero_addresses,btc,276577.0
2016-10-24,non_zero_addresses,ltc,2939.0
2016-10-24,price,btc,648.7729777619805
2016-10-24,price,ltc,3.838847439661032
2016-10-24,supply,btc,15947162.5
2016-10-24,supply,ltc,48131250.0
2016-10-24,transactions_count,btc,226837.0
2016-10-24,transactions_count,ltc,4026.0
2016-10-24,transactions_mean,btc,558.598680991187
2016-10-24,transactions_rate,btc,2.62542824074074
2016-10-24,transactions_rate,ltc,0.046597222222222005
2016-10-24,transactions_sum,btc,126710849.0
2016-10-24,transfers_mean,btc,16.4658922011856
2016-10-24,transfers_mean,ltc,953.255095947689
2016-10-24,transfers_sum,btc,3735073.58924029
2016-10-24,transfers_sum,ltc,3837805.01628539
2016-10-25,active_addresses,btc,617967.0
2016-10-25,active_addresses,ltc,11223.0
2016-10-25,addresses,btc,187674659.0
2016-10-25,addresses,ltc,7817978.0
2016-10-25,mktcap,btc,10408489333.498182
2016-10-25,mktcap,ltc,187512401.8639283
2016-10-25,non_zero_addresses,btc,295379.0
2016-10-25,non_zero_addresses,ltc,3727.0
2016-10-25,price,btc,652.6148720913783
2016-10-25,price,ltc,3.894595372881353
2016-10-25,supply,btc,15948900.0
2016-10-25,supply,ltc,48146825.0
2016-10-25,transactions_count,btc,236891.0
2016-10-25,transactions_count,ltc,4866.0
2016-10-25,transactions_mean,btc,553.725194287662
2016-10-25,transactions_rate,btc,2.741793981481481
2016-10-25,transactions_rate,ltc,0.056319444444444006
2016-10-25,transactions_sum,btc,131172515.0
2016-10-25,transfers_mean,btc,13.1122340781837
2016-10-25,transfers_mean,ltc,722.568717041023
2016-10-25,transfers_sum,btc,3106170.24301503
2016-10-25,transfers_sum,ltc,3516019.37712161
2016-10-26,active_addresses,btc,613888.0
2016-10-26,active_addresses,ltc,9421.0
2016-10-26,addresses,btc,187958724.0
2016-10-26,addresses,ltc,7821135.0
2016-10-26,mktcap,btc,10753491128.23962
2016-10-26,mktcap,ltc,189147754.47865945
2016-10-26,non_zero_addresses,btc,284065.0
2016-10-26,non_zero_addresses,ltc,3157.0
2016-10-26,price,btc,674.1736532731238
2016-10-26,price,ltc,3.9272827298969
2016-10-26,supply,btc,15950625.0
2016-10-26,supply,ltc,48162500.0
2016-10-26,transactions_count,btc,223178.0
2016-10-26,transactions_count,ltc,4582.0
2016-10-26,transactions_mean,btc,602.36043875291
2016-10-26,transactions_rate,btc,2.583078703703703
2016-10-26,transactions_rate,ltc,0.053032407407407
2016-10-26,transactions_sum,btc,134433598.0
2016-10-26,transfers_mean,btc,9.67526584451036
2016-10-26,transfers_mean,ltc,969.791043741389
2016-10-26,transfers_sum,btc,2159306.48064613
2016-10-26,transfers_sum,ltc,4443582.56242303
2016-10-27,active_addresses,btc,721672.0
2016-10-27,active_addresses,ltc,9315.0
2016-10-27,addresses,btc,188336184.0
2016-10-27,addresses,ltc,7824484.0
2016-10-27,mktcap,btc,10967096719.152027
2016-10-27,mktcap,ltc,192277532.20077735
2016-10-27,non_zero_addresses,btc,377460.0
2016-10-27,non_zero_addresses,ltc,3349.0
2016-10-27,price,btc,687.4780503021145
2016-10-27,price,ltc,3.99101309375
2016-10-27,supply,btc,15952650.0
2016-10-27,supply,ltc,48177625.0
2016-10-27,transactions_count,btc,326226.0
2016-10-27,transactions_count,ltc,4864.0
2016-10-27,transactions_mean,btc,485.356709765606
2016-10-27,transactions_rate,btc,3.7757638888888883
2016-10-27,transactions_rate,ltc,0.056296296296296004
2016-10-27,transactions_sum,btc,158335978.0
2016-10-27,transfers_mean,btc,10.6981212939089
2016-10-27,transfers_mean,ltc,798.094505286957
2016-10-27,transfers_sum,btc,3490005.31722675
2016-10-27,transfers_sum,ltc,3881931.67371576
2016-10-28,active_addresses,btc,570185.0
2016-10-28,active_addresses,ltc,10471.0
2016-10-28,addresses,btc,188640753.0
2016-10-28,addresses,ltc,7827492.0
2016-10-28,mktcap,btc,10984648545.202864
2016-10-28,mktcap,ltc,189734760.36450002
2016-10-28,non_zero_addresses,btc,304569.0
2016-10-28,non_zero_addresses,ltc,3008.0
2016-10-28,price,btc,688.4962938599248
2016-10-28,price,ltc,3.936998
2016-10-28,supply,btc,15954550.0
2016-10-28,supply,ltc,48192750.0
2016-10-28,transactions_count,btc,250724.0
2016-10-28,transactions_count,ltc,4324.0
2016-10-28,transactions_mean,btc,494.859782071111
2016-10-28,transactions_rate,btc,2.901898148148148
2016-10-28,transactions_rate,ltc,0.050046296296296006
2016-10-28,transactions_sum,btc,124073224.0
2016-10-28,transfers_mean,btc,6.23335135041281
2016-10-28,transfers_mean,ltc,1093.21684156393
2016-10-28,transfers_sum,btc,1562850.78398091
2016-10-28,transfers_sum,ltc,4727069.62292241
2016-10-29,active_addresses,btc,541658.0
2016-10-29,active_addresses,ltc,14942.0
2016-10-29,addresses,btc,188919144.0
2016-10-29,addresses,ltc,7831138.0
2016-10-29,mktcap,btc,11393089229.426125
2016-10-29,mktcap,ltc,193791484.70682508
2016-10-29,non_zero_addresses,btc,278391.0
2016-10-29,non_zero_addresses,ltc,3646.0
2016-10-29,price,btc,714.0132049999412
2016-10-29,price,ltc,4.020001000000001
2016-10-29,supply,btc,15956412.5
2016-10-29,supply,ltc,48206825.0
2016-10-29,transactions_count,btc,229540.0
2016-10-29,transactions_count,ltc,4212.0
2016-10-29,transactions_mean,btc,501.644746013762
2016-10-29,transactions_rate,btc,2.656712962962963
2016-10-29,transactions_rate,ltc,0.04875
2016-10-29,transactions_sum,btc,115147535.0
2016-10-29,transfers_mean,btc,6.5404247118693
2016-10-29,transfers_mean,ltc,2099.24696796963
2016-10-29,transfers_sum,btc,1501289.08836247
2016-10-29,transfers_sum,ltc,8842028.22908808
2016-10-30,active_addresses,btc,472367.0
2016-10-30,active_addresses,ltc,8891.0
2016-10-30,addresses,btc,189167298.0
2016-10-30,addresses,ltc,7833973.0
2016-10-30,mktcap,btc,11131766205.887714
2016-10-30,mktcap,ltc,190534317.27384585
2016-10-30,non_zero_addresses,btc,248154.0
2016-10-30,non_zero_addresses,ltc,2835.0
2016-10-30,price,btc,697.5440979156243
2016-10-30,price,ltc,3.9512849166666673
2016-10-30,supply,btc,15958512.5
2016-10-30,supply,ltc,48220850.0
2016-10-30,transactions_count,btc,207814.0
2016-10-30,transactions_count,ltc,3670.0
2016-10-30,transactions_mean,btc,506.200323366091
2016-10-30,transactions_rate,btc,2.405254629629629
2016-10-30,transactions_rate,ltc,0.042476851851851
2016-10-30,transactions_sum,btc,105195514.0
2016-10-30,transfers_mean,btc,6.44842194556265
2016-10-30,transfers_mean,ltc,1101.92754296211
2016-10-30,transfers_sum,btc,1340072.35819516
2016-10-30,transfers_sum,ltc,4044074.08267092
2016-10-31,active_addresses,btc,579841.0
2016-10-31,active_addresses,ltc,11554.0
2016-10-31,addresses,btc,189457020.0
2016-10-31,addresses,ltc,7837330.0
2016-10-31,mktcap,btc,11125474078.18379
2016-10-31,mktcap,ltc,192107252.54
2016-10-31,non_zero_addresses,btc,289722.0
2016-10-31,non_zero_addresses,ltc,3357.0
2016-10-31,price,btc,697.0695553784091
2016-10-31,price,ltc,3.982533333333333
2016-10-31,supply,btc,15960350.0
2016-10-31,supply,ltc,48237450.0
2016-10-31,transactions_count,btc,241631.0
2016-10-31,transactions_count,ltc,4280.0
2016-10-31,transactions_mean,btc,493.226328575374
2016-10-31,transactions_rate,btc,2.796655092592592
2016-10-31,transactions_rate,ltc,0.049537037037037004
2016-10-31,transactions_sum,btc,119178771.0
2016-10-31,transfers_mean,btc,7.46708811746011
2016-10-31,transfers_mean,ltc,896.841208537925
2016-10-31,transfers_sum,btc,1804279.96891004
2016-10-31,transfers_sum,ltc,3838480.37254231
2016-11-01,active_addresses,btc,602345.0
2016-11-01,active_addresses,ltc,11951.0
2016-11-01,addresses,btc,189755134.0
2016-11-01,addresses,ltc,7840669.0
2016-11-01,mktcap,btc,11648900636.840834
2016-11-01,mktcap,ltc,195422592.83166665
2016-11-01,non_zero_addresses,btc,298114.0
2016-11-01,non_zero_addresses,ltc,3339.0
2016-11-01,price,btc,729.7826819595628
2016-11-01,price,ltc,4.049999333333333
2016-11-01,supply,btc,15962150.0
2016-11-01,supply,ltc,48252500.0
2016-11-01,transactions_count,btc,246506.0
2016-11-01,transactions_count,ltc,4427.0
2016-11-01,transactions_mean,btc,500.473018912334
2016-11-01,transactions_rate,btc,2.8530787037037033
2016-11-01,transactions_rate,ltc,0.05123842592592501
2016-11-01,transactions_sum,btc,123369602.0
2016-11-01,transfers_mean,btc,7.48286410682848
2016-11-01,transfers_mean,ltc,1274.58349050806
2016-11-01,transfers_sum,btc,1844570.89951788
2016-11-01,transfers_sum,ltc,5642581.11247918
2016-11-02,active_addresses,btc,584844.0
2016-11-02,active_addresses,ltc,7531.0
2016-11-02,addresses,btc,190086893.0
2016-11-02,addresses,ltc,7843228.0
2016-11-02,mktcap,btc,11847329542.566975
2016-11-02,mktcap,ltc,195585305.57288757
2016-11-02,non_zero_addresses,btc,331759.0
2016-11-02,non_zero_addresses,ltc,2559.0
2016-11-02,price,btc,742.1366006752444
2016-11-02,price,ltc,4.052044625000001
2016-11-02,supply,btc,15963812.5
2016-11-02,supply,ltc,48268300.0
2016-11-02,transactions_count,btc,268285.0
2016-11-02,transactions_count,ltc,3682.0
2016-11-02,transactions_mean,btc,447.84513483796
2016-11-02,transactions_rate,btc,3.105150462962963
2016-11-02,transactions_rate,ltc,0.04261574074074
2016-11-02,transactions_sum,btc,120150132.0
2016-11-02,transfers_mean,btc,17.815876356228898
2016-11-02,transfers_mean,ltc,1070.04120008236
2016-11-02,transfers_sum,btc,4779732.38823088
2016-11-02,transfers_sum,ltc,3939891.69870323
2016-11-03,active_addresses,btc,593303.0
2016-11-03,active_addresses,ltc,11118.0
2016-11-03,addresses,btc,190419497.0
2016-11-03,addresses,ltc,7846645.0
2016-11-03,mktcap,btc,10983709756.448162
2016-11-03,mktcap,ltc,185797910.682
2016-11-03,non_zero_addresses,btc,332604.0
2016-11-03,non_zero_addresses,ltc,3417.0
2016-11-03,price,btc,687.9545124061295
2016-11-03,price,ltc,3.848112
2016-11-03,supply,btc,15965750.0
2016-11-03,supply,ltc,48282875.0
2016-11-03,transactions_count,btc,271843.0
2016-11-03,transactions_count,ltc,4396.0
2016-11-03,transactions_mean,btc,474.566738889731
2016-11-03,transactions_rate,btc,3.146331018518518
2016-11-03,transactions_rate,ltc,0.050879629629629004
2016-11-03,transactions_sum,btc,129007646.0
2016-11-03,transfers_mean,btc,25.0714062728255
2016-11-03,transfers_mean,ltc,1941.95348202439
2016-11-03,transfers_sum,btc,6815486.29542367
2016-11-03,transfers_sum,ltc,8536827.50697919
2016-11-04,active_addresses,btc,547555.0
2016-11-04,active_addresses,ltc,9881.0
2016-11-04,addresses,btc,190731373.0
2016-11-04,addresses,ltc,7849285.0
2016-11-04,mktcap,btc,11241930404.381687
2016-11-04,mktcap,ltc,187875524.5
2016-11-04,non_zero_addresses,btc,311876.0
2016-11-04,non_zero_addresses,ltc,2640.0
2016-11-04,price,btc,704.0639814357988
2016-11-04,price,ltc,3.89
2016-11-04,supply,btc,15967200.0
2016-11-04,supply,ltc,48297050.0
2016-11-04,transactions_count,btc,247927.0
2016-11-04,transactions_count,ltc,3739.0
2016-11-04,transactions_mean,btc,447.221851593416
2016-11-04,transactions_rate,btc,2.869525462962963
2016-11-04,transactions_rate,ltc,0.043275462962962
2016-11-04,transactions_sum,btc,110878372.0
2016-11-04,transfers_mean,btc,23.7543941535121
2016-11-04,transfers_mean,ltc,1046.20101864487
2016-11-04,transfers_sum,btc,5889355.67929784
2016-11-04,transfers_sum,ltc,3911745.60871316
2016-11-05,active_addresses,btc,555964.0
2016-11-05,active_addresses,ltc,8516.0
2016-11-05,addresses,btc,191031111.0
2016-11-05,addresses,ltc,7851739.0
2016-11-05,mktcap,btc,11266080403.36475
2016-11-05,mktcap,ltc,189128679.52075002
2016-11-05,non_zero_addresses,btc,299738.0
2016-11-05,non_zero_addresses,ltc,2454.0
2016-11-05,price,btc,705.4952687890394
2016-11-05,price,ltc,3.91481
2016-11-05,supply,btc,15969037.5
2016-11-05,supply,ltc,48311075.0
2016-11-05,transactions_count,btc,238068.0
2016-11-05,transactions_count,ltc,3405.0
2016-11-05,transactions_mean,btc,489.1679310113
2016-11-05,transactions_rate,btc,2.755416666666666
2016-11-05,transactions_rate,ltc,0.039409722222222006
2016-11-05,transactions_sum,btc,116455231.0
2016-11-05,transfers_mean,btc,24.3699051449736
2016-11-05,transfers_mean,ltc,1020.47869737299
2016-11-05,transfers_sum,btc,5801694.57805351
2016-11-05,transfers_sum,ltc,3474729.96455502
2016-11-06,active_addresses,btc,519654.0
2016-11-06,active_addresses,ltc,19577.0
2016-11-06,addresses,btc,191304326.0
2016-11-06,addresses,ltc,7854928.0
2016-11-06,mktcap,btc,11440353799.991802
2016-11-06,mktcap,ltc,184976203.1935482
2016-11-06,non_zero_addresses,btc,273215.0
2016-11-06,non_zero_addresses,ltc,3189.0
2016-11-06,price,btc,716.3226858760313
2016-11-06,price,ltc,3.827741935483867
2016-11-06,supply,btc,15970950.0
2016-11-06,supply,ltc,48325150.0
2016-11-06,transactions_count,btc,225633.0
2016-11-06,transactions_count,ltc,3463.0
2016-11-06,transactions_mean,btc,495.376132923815
2016-11-06,transactions_rate,btc,2.611493055555555
2016-11-06,transactions_rate,ltc,0.040081018518518
2016-11-06,transactions_sum,btc,111773203.0
2016-11-06,transfers_mean,btc,23.9184009079811
2016-11-06,transfers_mean,ltc,896.401467282289
2016-11-06,transfers_sum,btc,5396780.55207046
2016-11-06,transfers_sum,ltc,3104238.28119857
2016-11-07,active_addresses,btc,628563.0
2016-11-07,active_addresses,ltc,11850.0
2016-11-07,addresses,btc,191640730.0
2016-11-07,addresses,ltc,7857582.0
2016-11-07,mktcap,btc,11230159430.372585
2016-11-07,mktcap,ltc,183687011.6613
2016-11-07,non_zero_addresses,btc,336404.0
2016-11-07,non_zero_addresses,ltc,2654.0
2016-11-07,price,btc,703.0813011748169
2016-11-07,price,ltc,3.799999
2016-11-07,supply,btc,15972775.0
2016-11-07,supply,ltc,48338700.0
2016-11-07,transactions_count,btc,274135.0
2016-11-07,transactions_count,ltc,3703.0
2016-11-07,transactions_mean,btc,472.123949878726
2016-11-07,transactions_rate,btc,3.172858796296296
2016-11-07,transactions_rate,ltc,0.042858796296296006
2016-11-07,transactions_sum,btc,129425699.0
2016-11-07,transfers_mean,btc,16.3005441807035
2016-11-07,transfers_mean,ltc,955.922234758798
2016-11-07,transfers_sum,btc,4468549.6789772
2016-11-07,transfers_sum,ltc,3539780.03531182
2016-11-08,active_addresses,btc,662881.0
2016-11-08,active_addresses,ltc,10782.0
2016-11-08,addresses,btc,192001974.0
2016-11-08,addresses,ltc,7860365.0
2016-11-08,mktcap,btc,11356435866.470695
2016-11-08,mktcap,ltc,182673950.45
2016-11-08,non_zero_addresses,btc,361244.0
2016-11-08,non_zero_addresses,ltc,2783.0
2016-11-08,price,btc,710.8930104497259
2016-11-08,price,ltc,3.778
2016-11-08,supply,btc,15974887.5
2016-11-08,supply,ltc,48352025.0
2016-11-08,transactions_count,btc,295891.0
2016-11-08,transactions_count,ltc,3644.0
2016-11-08,transactions_mean,btc,494.635318411188
2016-11-08,transactions_rate,btc,3.424664351851852
2016-11-08,transactions_rate,ltc,0.042175925925925006
2016-11-08,transactions_sum,btc,146358139.0
2016-11-08,transfers_mean,btc,11.8136186791298
2016-11-08,transfers_mean,ltc,586.70958970382
2016-11-08,transfers_sum,btc,3495543.44458641
2016-11-08,transfers_sum,ltc,2137969.74488072
2016-11-09,active_addresses,btc,614660.0
